source,target,source_type,target_type,chemical_weight,gap_weight,edge_type
AVAL,AVER,I,I,2.0,0.0,chemical
AVAL,AVBL,I,I,2.0,0.0,chemical
AVAL,AVAR,I,I,12.0,18.0,both
AVAL,PVCL,I,I,21.0,5.0,both
AVAL,PVCR,I,I,16.0,15.0,both
AVAL,SABVL,I,M,2.0,0.0,chemical
AVAL,DA01,I,M,6.0,2.0,both
AVAL,DA02,I,M,10.0,7.0,both
AVAL,DA03,I,M,12.0,6.0,both
AVAL,DA04,I,M,12.0,2.0,both
AVAL,DA05,I,M,14.0,2.0,both
AVAL,DA06,I,M,1.0,4.0,both
AVAL,DA07,I,M,4.0,10.0,both
AVAL,DA08,I,M,5.0,8.0,both
AVAL,DA09,I,M,3.0,1.0,both
AVAL,DB05,I,M,2.0,0.0,chemical
AVAL,DB07,I,M,2.0,0.0,chemical
AVAL,AS02,I,M,2.0,0.0,chemical
AVAL,AS04,I,M,2.0,0.0,chemical
AVAL,AS05,I,M,6.0,0.0,chemical
AVAL,AS07,I,M,6.0,0.0,chemical
AVAL,AS08,I,M,6.0,0.0,chemical
AVAL,AS10,I,M,5.0,5.0,both
AVAL,AS11,I,M,8.0,0.0,chemical
AVAL,VA01,I,M,2.0,5.0,both
AVAL,VA02,I,M,8.0,13.0,both
AVAL,VA03,I,M,6.0,6.0,both
AVAL,VA04,I,M,7.0,6.0,both
AVAL,VA05,I,M,7.0,0.0,chemical
AVAL,VA06,I,M,8.0,13.0,both
AVAL,VA07,I,M,7.0,2.0,both
AVAL,VA08,I,M,7.0,2.0,both
AVAL,VA09,I,M,7.0,5.0,both
AVAL,VA10,I,M,9.0,6.0,both
AVAL,VA11,I,M,6.0,2.0,both
AVAL,VA12,I,M,5.0,0.0,chemical
AVAL,SABD,I,M,0.0,7.0,gap
AVAL,SABVR,I,M,0.0,8.0,gap
AVAL,VB11,I,M,0.0,2.0,gap
AVAR,PDEL,I,S,3.0,0.0,chemical
AVAR,PDER,I,S,3.0,0.0,chemical
AVAR,LUAL,I,I,4.0,0.0,chemical
AVAR,LUAR,I,I,16.0,0.0,chemical
AVAR,RIGL,I,I,1.0,0.0,chemical
AVAR,SAAVR,I,I,6.0,0.0,chemical
AVAR,AVDL,I,I,3.0,0.0,chemical
AVAR,AVDR,I,I,6.0,0.0,chemical
AVAR,AVEL,I,I,2.0,0.0,chemical
AVAR,AVER,I,I,3.0,0.0,chemical
AVAR,AVBL,I,I,3.0,0.0,chemical
AVAR,AVBR,I,I,4.0,0.0,chemical
AVAR,AVAL,I,I,7.0,0.0,chemical
AVAR,PVCL,I,I,20.0,10.0,both
AVAR,PVCR,I,I,20.0,22.0,both
AVAR,SABVR,I,M,2.0,2.0,both
AVAR,SMDVR,I,M,1.0,0.0,chemical
AVAR,DA01,I,M,2.0,9.0,both
AVAR,DA02,I,M,9.0,3.0,both
AVAR,DA03,I,M,8.0,7.0,both
AVAR,DA04,I,M,9.0,2.0,both
AVAR,DA05,I,M,9.0,5.0,both
AVAR,DA06,I,M,4.0,4.0,both
AVAR,DA07,I,M,6.0,0.0,chemical
AVAR,DA08,I,M,20.0,5.0,both
AVAR,DA09,I,M,3.0,4.0,both
AVAR,DB02,I,M,2.0,0.0,chemical
AVAR,DB03,I,M,2.0,0.0,chemical
AVAR,DB05,I,M,2.0,0.0,chemical
AVAR,AS01,I,M,2.0,0.0,chemical
AVAR,AS02,I,M,3.0,0.0,chemical
AVAR,AS04,I,M,2.0,0.0,chemical
AVAR,AS05,I,M,1.0,3.0,both
AVAR,AS06,I,M,2.0,2.0,both
AVAR,AS07,I,M,6.0,0.0,chemical
AVAR,AS08,I,M,10.0,0.0,chemical
AVAR,AS09,I,M,10.0,0.0,chemical
AVAR,AS11,I,M,10.0,0.0,chemical
AVAR,VA02,I,M,5.0,0.0,chemical
AVAR,VA03,I,M,6.0,3.0,both
AVAR,VA04,I,M,6.0,3.0,both
AVAR,VA05,I,M,2.0,5.0,both
AVAR,VA06,I,M,9.0,0.0,chemical
AVAR,VA07,I,M,7.0,5.0,both
AVAR,VA08,I,M,7.0,2.0,both
AVAR,VA09,I,M,7.0,5.0,both
AVAR,VA10,I,M,4.0,4.0,both
AVAR,VA11,I,M,13.0,16.0,both
AVAR,RMDR,I,M,0.0,2.0,gap
AVAR,RMDVR,I,M,0.0,1.0,gap
AVAR,SABVL,I,M,0.0,15.0,gap
AVAR,SIBDL,I,M,0.0,1.0,gap
AVAR,AS03,I,M,0.0,1.0,gap
AVAR,AS10,I,M,0.0,2.0,gap
AVAR,VA01,I,M,0.0,7.0,gap
AVAR,VA12,I,M,0.0,3.0,gap
AVAR,VD11,I,M,0.0,1.0,gap
PVCL,ASHR,I,S,2.0,0.0,chemical
PVCL,ADLR,I,S,2.0,0.0,chemical
PVCL,DVA,I,S,4.0,0.0,chemical
PVCL,PDEL,I,S,1.0,0.0,chemical
PVCL,RIS,I,I,2.0,0.0,chemical
PVCL,AVG,I,I,2.0,0.0,chemical
PVCL,AVJL,I,I,3.0,0.0,chemical
PVCL,AVJR,I,I,2.0,0.0,chemical
PVCL,AVDL,I,I,7.0,0.0,chemical
PVCL,AVDR,I,I,11.0,0.0,chemical
PVCL,AVEL,I,I,2.0,0.0,chemical
PVCL,AVER,I,I,7.0,0.0,chemical
PVCL,RID,I,I,12.0,0.0,chemical
PVCL,AVBL,I,I,7.0,0.0,chemical
PVCL,AVBR,I,I,27.0,0.0,chemical
PVCL,AVAL,I,I,5.0,0.0,chemical
PVCL,AVAR,I,I,7.0,0.0,chemical
PVCL,PVCL,I,I,1.0,0.0,chemical
PVCL,PVCR,I,I,10.0,67.0,both
PVCL,SMBVR,I,M,3.0,0.0,chemical
PVCL,SIBDL,I,M,2.0,0.0,chemical
PVCL,SIBVL,I,M,7.0,0.0,chemical
PVCL,DA05,I,M,1.0,0.0,chemical
PVCL,DA08,I,M,2.0,17.0,both
PVCL,DB02,I,M,4.0,0.0,chemical
PVCL,DB03,I,M,2.0,0.0,chemical
PVCL,DB04,I,M,6.0,0.0,chemical
PVCL,DB05,I,M,2.0,0.0,chemical
PVCL,DB07,I,M,5.0,8.0,both
PVCL,AS01,I,M,1.0,0.0,chemical
PVCL,AS02,I,M,1.0,0.0,chemical
PVCL,VB04,I,M,3.0,0.0,chemical
PVCL,VB06,I,M,2.0,0.0,chemical
PVCL,VB07,I,M,1.0,0.0,chemical
PVCL,VB08,I,M,1.0,0.0,chemical
PVCL,VB11,I,M,1.0,4.0,both
PVCL,DA04,I,M,0.0,1.0,gap
PVCL,DA07,I,M,0.0,1.0,gap
PVCL,DD06,I,M,0.0,1.0,gap
PVCL,VA12,I,M,0.0,18.0,gap
PVCL,VB10,I,M,0.0,2.0,gap
PVCL,VD13,I,M,0.0,1.0,gap
PVCR,AQR,I,S,2.0,0.0,chemical
PVCR,FLPL,I,S,2.0,0.0,chemical
PVCR,DVA,I,S,3.0,0.0,chemical
PVCR,PVDL,I,S,2.0,0.0,chemical
PVCR,PVDR,I,S,1.0,0.0,chemical
PVCR,PDEL,I,S,1.0,0.0,chemical
PVCR,PVR,I,I,1.0,0.0,chemical
PVCR,AVHL,I,I,1.0,0.0,chemical
PVCR,PVPR,I,I,1.0,0.0,chemical
PVCR,LUAR,I,I,1.0,0.0,chemical
PVCR,AVDL,I,I,16.0,0.0,chemical
PVCR,AVDR,I,I,6.0,0.0,chemical
PVCR,AVL,I,I,1.0,0.0,chemical
PVCR,PVWR,I,I,1.0,0.0,chemical
PVCR,AVEL,I,I,6.0,0.0,chemical
PVCR,AVER,I,I,6.0,0.0,chemical
PVCR,RID,I,I,19.0,0.0,chemical
PVCR,AVBL,I,I,21.0,0.0,chemical
PVCR,AVBR,I,I,14.0,0.0,chemical
PVCR,AVAL,I,I,10.0,0.0,chemical
PVCR,AVAR,I,I,5.0,0.0,chemical
PVCR,PVCL,I,I,5.0,0.0,chemical
PVCR,SIBVR,I,M,10.0,1.0,both
PVCR,DA02,I,M,1.0,0.0,chemical
PVCR,DA04,I,M,1.0,0.0,chemical
PVCR,DA05,I,M,2.0,0.0,chemical
PVCR,DA07,I,M,1.0,3.0,both
PVCR,DB02,I,M,4.0,0.0,chemical
PVCR,DB03,I,M,6.0,0.0,chemical
PVCR,DB04,I,M,6.0,0.0,chemical
PVCR,DB05,I,M,3.0,0.0,chemical
PVCR,DB07,I,M,1.0,2.0,both
PVCR,VB03,I,M,1.0,0.0,chemical
PVCR,VB04,I,M,1.0,0.0,chemical
PVCR,VB06,I,M,4.0,0.0,chemical
PVCR,VB07,I,M,1.0,0.0,chemical
PVCR,VB08,I,M,2.0,0.0,chemical
PVCR,VB11,I,M,3.0,2.0,both
PVCR,SIBDR,I,M,0.0,1.0,gap
PVCR,SIBVL,I,M,0.0,1.0,gap
PVCR,DA09,I,M,0.0,3.0,gap
PVCR,VA09,I,M,0.0,3.0,gap
PVCR,VA11,I,M,0.0,3.0,gap
PVCR,VA12,I,M,0.0,8.0,gap
PVCR,VB10,I,M,0.0,1.0,gap
RIPL,ADFL,I,S,3.0,0.0,chemical
RIPL,BAGL,I,S,7.0,0.0,chemical
RIPL,OLLL,I,S,4.0,0.0,chemical
RIPL,OLQDR,I,S,2.0,0.0,chemical
RIPL,OLQVL,I,S,1.0,0.0,chemical
RIPL,RIH,I,I,2.0,0.0,chemical
RIPL,RIPL,I,I,3.0,4.0,both
RIPL,RIPR,I,I,0.0,2.0,gap
RIPL,URAVL,I,M,0.0,1.0,gap
RIPL,RMED,I,M,0.0,2.0,gap
RIPR,ADFR,I,S,1.0,0.0,chemical
RIPR,BAGR,I,S,2.0,0.0,chemical
RIPR,OLQDR,I,S,3.0,0.0,chemical
RIPR,OLQVR,I,S,2.0,0.0,chemical
RIPR,IL1R,I,S,1.0,0.0,chemical
RIPR,RIH,I,I,1.0,0.0,chemical
RIPR,URBR,I,I,1.0,0.0,chemical
RIPR,AVBR,I,I,2.0,0.0,chemical
RIPR,URAVR,I,M,1.0,0.0,chemical
RIPR,RMED,I,M,0.0,4.0,gap
URADL,IL1DL,M,S,4.0,0.0,chemical
URADL,RIH,M,I,3.0,0.0,chemical
URADL,RIPL,M,I,12.0,0.0,chemical
URADL,RMEL,M,M,8.0,0.0,chemical
URADR,URYDR,M,S,1.0,0.0,chemical
URADR,IL1DR,M,S,3.0,0.0,chemical
URADR,RIPR,M,I,16.0,0.0,chemical
URADR,RMER,M,M,1.0,0.0,chemical
URAVL,CEPVL,M,S,1.0,0.0,chemical
URAVL,IL1L,M,S,3.0,0.0,chemical
URAVL,IL1VL,M,S,6.0,0.0,chemical
URAVL,RIBL,M,I,1.0,0.0,chemical
URAVL,DVC,M,I,1.0,0.0,chemical
URAVL,AVER,M,I,1.0,0.0,chemical
URAVL,RIPL,M,I,15.0,0.0,chemical
URAVL,RMEL,M,M,8.0,0.0,chemical
URAVL,RMER,M,M,3.0,0.0,chemical
URAVL,RMEV,M,M,10.0,0.0,chemical
URAVL,RMDDL,M,M,7.0,0.0,chemical
URAVL,RMDVR,M,M,1.0,0.0,chemical
URAVR,IL2VR,M,S,3.0,0.0,chemical
URAVR,URYVR,M,S,1.0,0.0,chemical
URAVR,IL1R,M,S,2.0,0.0,chemical
URAVR,IL1VR,M,S,9.0,0.0,chemical
URAVR,RIH,M,I,1.0,0.0,chemical
URAVR,ADAR,M,I,1.0,0.0,chemical
URAVR,PVT,M,I,3.0,0.0,chemical
URAVR,RIPR,M,I,13.0,0.0,chemical
URAVR,RMEL,M,M,1.0,0.0,chemical
URAVR,RMER,M,M,4.0,0.0,chemical
URAVR,RMEV,M,M,2.0,0.0,chemical
URAVR,RMDDR,M,M,1.0,0.0,chemical
URAVR,RMDVL,M,M,1.0,0.0,chemical
RMEL,OLLR,M,S,1.0,0.0,chemical
RMEL,IL1R,M,S,2.0,0.0,chemical
RMEL,RIPR,M,I,1.0,0.0,chemical
RMEL,RMEV,M,M,1.0,4.0,both
RMER,IL1L,M,S,4.0,0.0,chemical
RMER,RMER,M,M,5.0,0.0,chemical
RMER,RMHR,M,M,3.0,0.0,chemical
RMER,RMEV,M,M,0.0,1.0,gap
RMER,RMDL,M,M,0.0,1.0,gap
RMED,RIBL,M,I,1.0,0.0,chemical
RMED,RIBR,M,I,1.0,0.0,chemical
RMED,RMED,M,M,1.0,0.0,chemical
RMED,SMDDL,M,M,1.0,0.0,chemical
RMED,SMDDR,M,M,4.0,0.0,chemical
RMED,RMEV,M,M,0.0,6.0,gap
RMEV,RIH,M,I,2.0,0.0,chemical
RMEV,RIS,M,I,1.0,0.0,chemical
RMEV,RIBR,M,I,2.0,0.0,chemical
RMEV,RMED,M,M,1.0,0.0,chemical
RMEV,RMDDL,M,M,1.0,0.0,chemical
RMEV,RMDDR,M,M,1.0,0.0,chemical
RMEV,SMDDR,M,M,1.0,0.0,chemical
RMEV,SMDVL,M,M,1.0,1.0,both
RMDDL,CEPVL,M,S,2.0,0.0,chemical
RMDDL,IL1DR,M,S,2.0,0.0,chemical
RMDDL,IL1R,M,S,9.0,0.0,chemical
RMDDL,RIAL,M,I,1.0,0.0,chemical
RMDDL,AVER,M,I,1.0,0.0,chemical
RMDDL,RMEV,M,M,2.0,0.0,chemical
RMDDL,RMDVL,M,M,1.0,2.0,both
RMDDL,RMDVR,M,M,22.0,0.0,chemical
RMDDL,RMHL,M,M,1.0,0.0,chemical
RMDDL,RMDL,M,M,0.0,1.0,gap
RMDDL,SMDDL,M,M,0.0,3.0,gap
RMDDL,SIBVR,M,M,0.0,2.0,gap
RMDDR,RMDDL,M,M,1.0,0.0,chemical
RMDDR,RMDVL,M,M,26.0,0.0,chemical
RMDDR,RMDVR,M,M,3.0,5.0,both
RMDDR,RMDL,M,M,0.0,1.0,gap
RMDDR,SMDDR,M,M,0.0,1.0,gap
RMDDR,SIADL,M,M,0.0,1.0,gap
RMDL,URXR,M,S,1.0,0.0,chemical
RMDL,ADER,M,S,3.0,0.0,chemical
RMDL,OLLR,M,S,3.0,0.0,chemical
RMDL,IL1L,M,S,1.0,0.0,chemical
RMDL,IL1R,M,S,1.0,0.0,chemical
RMDL,RIS,M,I,1.0,0.0,chemical
RMDL,RIBR,M,I,1.0,0.0,chemical
RMDL,AVKR,M,I,1.0,0.0,chemical
RMDL,RIAL,M,I,20.0,0.0,chemical
RMDL,RIAR,M,I,22.0,0.0,chemical
RMDL,RIML,M,I,3.0,0.0,chemical
RMDL,RMFR,M,I,1.0,0.0,chemical
RMDL,RMDDR,M,M,7.0,0.0,chemical
RMDL,RMDR,M,M,8.0,0.0,chemical
RMDL,RMDVL,M,M,2.0,1.0,both
RMDL,RMDVR,M,M,3.0,0.0,chemical
RMDL,RIVL,M,M,1.0,0.0,chemical
RMDL,RMHL,M,M,3.0,0.0,chemical
RMDL,SMDDR,M,M,1.0,0.0,chemical
RMDL,SMBVR,M,M,2.0,0.0,chemical
RMDL,SIBVR,M,M,3.0,0.0,chemical
RMDL,SMDDL,M,M,0.0,2.0,gap
RMDL,SIBVL,M,M,0.0,2.0,gap
RMDL,SIAVR,M,M,0.0,1.0,gap
RMDR,OLLR,M,S,2.0,0.0,chemical
RMDR,IL1L,M,S,2.0,0.0,chemical
RMDR,RIS,M,I,1.0,0.0,chemical
RMDR,RMGL,M,I,1.0,0.0,chemical
RMDR,AVKR,M,I,1.0,0.0,chemical
RMDR,RIAL,M,I,14.0,0.0,chemical
RMDR,RIAR,M,I,21.0,0.0,chemical
RMDR,RIMR,M,I,1.0,0.0,chemical
RMDR,RMDDL,M,M,6.0,0.0,chemical
RMDR,RMDL,M,M,11.0,0.0,chemical
RMDR,RMDVL,M,M,9.0,0.0,chemical
RMDR,SMDDR,M,M,1.0,0.0,chemical
RMDR,SIAVL,M,M,1.0,0.0,chemical
RMDR,RMDVR,M,M,0.0,1.0,gap
RMDVL,IL2VR,M,S,1.0,0.0,chemical
RMDVL,CEPDL,M,S,2.0,0.0,chemical
RMDVL,URYVR,M,S,1.0,0.0,chemical
RMDVL,OLQVR,M,S,3.0,0.0,chemical
RMDVL,IL1R,M,S,2.0,0.0,chemical
RMDVL,AVER,M,I,2.0,0.0,chemical
RMDVL,RMDDR,M,M,41.0,0.0,chemical
RMDVL,RMDR,M,M,2.0,0.0,chemical
RMDVL,RMDVR,M,M,1.0,0.0,chemical
RMDVL,SIBDR,M,M,1.0,0.0,chemical
RMDVL,SIAVR,M,M,2.0,1.0,both
RMDVL,SMDVL,M,M,0.0,5.0,gap
RMDVL,SIBVR,M,M,0.0,1.0,gap
RMDVR,CEPDR,M,S,2.0,0.0,chemical
RMDVR,OLQVL,M,S,2.0,0.0,chemical
RMDVR,IL1DR,M,S,1.0,0.0,chemical
RMDVR,IL1L,M,S,1.0,0.0,chemical
RMDVR,RIAR,M,I,1.0,0.0,chemical
RMDVR,AVAR,M,I,1.0,0.0,chemical
RMDVR,URAVL,M,M,8.0,0.0,chemical
RMDVR,RMDDL,M,M,43.0,0.0,chemical
RMDVR,RMDVR,M,M,2.0,0.0,chemical
RMDVR,SMBDR,M,M,1.0,0.0,chemical
RMDVR,SIBVR,M,M,1.0,0.0,chemical
RMDVR,SIAVL,M,M,2.0,1.0,both
RMDVR,SMDVR,M,M,0.0,8.0,gap
RIVL,SAADR,M,I,11.0,0.0,chemical
RIVL,RIAL,M,I,5.0,0.0,chemical
RIVL,RIAR,M,I,2.0,0.0,chemical
RIVL,RMDL,M,M,4.0,0.0,chemical
RIVL,RMDVL,M,M,5.0,0.0,chemical
RIVL,RIVR,M,M,1.0,28.0,both
RIVL,SMDDR,M,M,8.0,0.0,chemical
RIVL,SMDVL,M,M,2.0,2.0,both
RIVL,SIAVR,M,M,5.0,0.0,chemical
RIVL,SIBDR,M,M,0.0,1.0,gap
RIVR,SAADL,M,I,12.0,0.0,chemical
RIVR,RIAL,M,I,6.0,0.0,chemical
RIVR,RIAR,M,I,2.0,0.0,chemical
RIVR,RMDDL,M,M,1.0,0.0,chemical
RIVR,RMDR,M,M,4.0,0.0,chemical
RIVR,RMDVR,M,M,1.0,0.0,chemical
RIVR,RIVL,M,M,8.0,0.0,chemical
RIVR,RMHR,M,M,2.0,0.0,chemical
RIVR,SMDDL,M,M,6.0,0.0,chemical
RIVR,SMDVR,M,M,3.0,8.0,both
RIVR,SMBVL,M,M,1.0,0.0,chemical
RIVR,SIAVL,M,M,5.0,0.0,chemical
RMHL,URXR,M,S,1.0,0.0,chemical
RMHL,IL1R,M,S,2.0,0.0,chemical
RMHL,RICL,M,I,1.0,0.0,chemical
RMHL,RICR,M,I,1.0,0.0,chemical
RMHL,SAAVL,M,I,1.0,0.0,chemical
RMHL,RID,M,I,1.0,0.0,chemical
RMHL,AVAR,M,I,1.0,0.0,chemical
RMHL,RMDDL,M,M,2.0,0.0,chemical
RMHL,RMDR,M,M,1.0,0.0,chemical
RMHL,SMDDL,M,M,0.0,1.0,gap
RMHL,SIBVR,M,M,0.0,3.0,gap
RMHR,CEPVL,M,S,1.0,0.0,chemical
RMHR,RMGL,M,I,8.0,0.0,chemical
RMHR,AIBR,M,I,3.0,0.0,chemical
RMHR,RMER,M,M,4.0,0.0,chemical
RMHR,RMDL,M,M,4.0,0.0,chemical
RMHR,RMDR,M,M,1.0,0.0,chemical
RMHR,RMHL,M,M,3.0,0.0,chemical
RMHR,SMDDL,M,M,3.0,0.0,chemical
SABD,SAADL,M,I,4.0,0.0,chemical
SABD,SAADR,M,I,4.0,0.0,chemical
SABD,VA02,M,M,0.0,12.0,gap
SABD,VA03,M,M,0.0,2.0,gap
SABD,VB01,M,M,0.0,3.0,gap
SABVL,RIGR,M,I,1.0,0.0,chemical
SABVR,DA01,M,M,0.0,1.0,gap
SABVR,DD01,M,M,0.0,1.0,gap
SMDDL,URYDL,M,S,1.0,0.0,chemical
SMDDL,RIS,M,I,2.0,0.0,chemical
SMDDL,SAAVR,M,I,1.0,0.0,chemical
SMDDL,RIAL,M,I,9.0,0.0,chemical
SMDDL,RIAR,M,I,14.0,0.0,chemical
SMDDL,RIML,M,I,2.0,0.0,chemical
SMDDL,RIMR,M,I,1.0,0.0,chemical
SMDDL,AVEL,M,I,1.0,0.0,chemical
SMDDL,AVER,M,I,1.0,0.0,chemical
SMDDL,RMDL,M,M,3.0,0.0,chemical
SMDDL,RMDR,M,M,1.0,0.0,chemical
SMDDL,RIVR,M,M,1.0,0.0,chemical
SMDDL,SMDDR,M,M,1.0,0.0,chemical
SMDDL,SMDVL,M,M,2.0,0.0,chemical
SMDDL,SMDVR,M,M,17.0,0.0,chemical
SMDDL,SMBDL,M,M,3.0,0.0,chemical
SMDDL,SIBDL,M,M,14.0,3.0,both
SMDDL,SIADL,M,M,14.0,0.0,chemical
SMDDR,ASJL,M,S,1.0,0.0,chemical
SMDDR,ASGL,M,S,1.0,0.0,chemical
SMDDR,ALNL,M,S,1.0,0.0,chemical
SMDDR,ALNR,M,S,2.0,0.0,chemical
SMDDR,AIZR,M,I,2.0,0.0,chemical
SMDDR,RIS,M,I,3.0,0.0,chemical
SMDDR,RIBL,M,I,1.0,0.0,chemical
SMDDR,RIAL,M,I,5.0,0.0,chemical
SMDDR,RIAR,M,I,3.0,0.0,chemical
SMDDR,RIMR,M,I,3.0,0.0,chemical
SMDDR,AVER,M,I,1.0,0.0,chemical
SMDDR,RMDR,M,M,1.0,0.0,chemical
SMDDR,RIVL,M,M,1.0,0.0,chemical
SMDDR,SMDDL,M,M,4.0,0.0,chemical
SMDDR,SMDVL,M,M,5.0,1.0,both
SMDDR,SMBDR,M,M,3.0,1.0,both
SMDDR,SIBDR,M,M,14.0,0.0,chemical
SMDDR,SIADR,M,M,14.0,1.0,both
SMDDR,VD01,M,M,0.0,5.0,gap
SMDVL,ALNL,M,S,2.0,0.0,chemical
SMDVL,ALNR,M,S,6.0,0.0,chemical
SMDVL,PLNL,M,S,6.0,0.0,chemical
SMDVL,IL2L,M,S,1.0,0.0,chemical
SMDVL,CEPVR,M,S,1.0,0.0,chemical
SMDVL,PVR,M,I,1.0,0.0,chemical
SMDVL,RIBR,M,I,1.0,0.0,chemical
SMDVL,RIAL,M,I,19.0,0.0,chemical
SMDVL,RIAR,M,I,31.0,0.0,chemical
SMDVL,RMDDR,M,M,3.0,0.0,chemical
SMDVL,RIVL,M,M,6.0,0.0,chemical
SMDVL,SMDDR,M,M,22.0,0.0,chemical
SMDVL,SMDVR,M,M,2.0,0.0,chemical
SMDVL,SIBVL,M,M,30.0,0.0,chemical
SMDVL,SIADR,M,M,1.0,0.0,chemical
SMDVL,SIAVR,M,M,30.0,0.0,chemical
SMDVL,VB01,M,M,0.0,6.0,gap
SMDVR,PLNL,M,S,6.0,0.0,chemical
SMDVR,CEPVL,M,S,1.0,0.0,chemical
SMDVR,AIBR,M,I,1.0,0.0,chemical
SMDVR,RIAL,M,I,24.0,0.0,chemical
SMDVR,RIAR,M,I,16.0,0.0,chemical
SMDVR,RIML,M,I,1.0,0.0,chemical
SMDVR,AVER,M,I,1.0,0.0,chemical
SMDVR,AVAR,M,I,1.0,0.0,chemical
SMDVR,RMED,M,M,9.0,0.0,chemical
SMDVR,RMDDL,M,M,3.0,0.0,chemical
SMDVR,RIVR,M,M,1.0,0.0,chemical
SMDVR,SMDDL,M,M,14.0,0.0,chemical
SMDVR,SMDVL,M,M,1.0,0.0,chemical
SMDVR,SIBVR,M,M,30.0,0.0,chemical
SMDVR,SIAVL,M,M,30.0,0.0,chemical
SMDVR,VB01,M,M,1.0,0.0,chemical
SMBDL,ALNR,M,S,1.0,0.0,chemical
SMBDL,SDQR,M,S,18.0,0.0,chemical
SMBDL,RIH,M,I,2.0,0.0,chemical
SMBDL,AIZL,M,I,1.0,0.0,chemical
SMBDL,SAAVR,M,I,9.0,0.0,chemical
SMBDL,RMED,M,M,4.0,0.0,chemical
SMBDL,SMDDL,M,M,7.0,0.0,chemical
SMBDL,SMBVL,M,M,2.0,0.0,chemical
SMBDL,SIADL,M,M,19.0,2.0,both
SMBDL,SIAVL,M,M,3.0,0.0,chemical
SMBDL,SIBDL,M,M,0.0,1.0,gap
SMBDL,SIBVR,M,M,0.0,1.0,gap
SMBDR,ALNL,M,S,5.0,0.0,chemical
SMBDR,SDQL,M,S,18.0,0.0,chemical
SMBDR,SAAVL,M,I,8.0,0.0,chemical
SMBDR,AVAL,M,I,1.0,0.0,chemical
SMBDR,RMED,M,M,25.0,0.0,chemical
SMBDR,RIVL,M,M,1.0,0.0,chemical
SMBDR,SMDDR,M,M,4.0,0.0,chemical
SMBDR,SMBDL,M,M,3.0,0.0,chemical
SMBDR,SIADR,M,M,20.0,3.0,both
SMBDR,SIAVR,M,M,1.0,0.0,chemical
SMBDR,SMBVR,M,M,0.0,2.0,gap
SMBVL,PLNL,M,S,5.0,0.0,chemical
SMBVL,AIML,M,I,1.0,0.0,chemical
SMBVL,AVFL,M,I,1.0,0.0,chemical
SMBVL,AVHR,M,I,1.0,0.0,chemical
SMBVL,PVPL,M,I,1.0,0.0,chemical
SMBVL,SAADL,M,I,16.0,0.0,chemical
SMBVL,AVJR,M,I,1.0,0.0,chemical
SMBVL,AVBR,M,I,1.0,0.0,chemical
SMBVL,RMEV,M,M,20.0,0.0,chemical
SMBVL,RMDVR,M,M,1.0,0.0,chemical
SMBVL,SMBDL,M,M,2.0,0.0,chemical
SMBVL,SIAVL,M,M,1.0,0.0,chemical
SMBVL,SIBDL,M,M,0.0,3.0,gap
SMBVL,SIBVL,M,M,0.0,2.0,gap
SMBVR,ADLR,M,S,2.0,0.0,chemical
SMBVR,PLNR,M,S,5.0,0.0,chemical
SMBVR,CEPVR,M,S,8.0,0.0,chemical
SMBVR,PVR,M,I,2.0,0.0,chemical
SMBVR,AVHL,M,I,2.0,0.0,chemical
SMBVR,RMGR,M,I,3.0,0.0,chemical
SMBVR,SAADR,M,I,12.0,0.0,chemical
SMBVR,RIAR,M,I,1.0,0.0,chemical
SMBVR,RMEV,M,M,8.0,0.0,chemical
SMBVR,RMDL,M,M,2.0,0.0,chemical
SMBVR,RMDR,M,M,3.0,0.0,chemical
SMBVR,SMBDR,M,M,2.0,0.0,chemical
SMBVR,SIAVR,M,M,1.0,0.0,chemical
SMBVR,SIBDR,M,M,0.0,1.0,gap
SIBDL,SIADL,M,M,2.0,0.0,chemical
SIBDL,SIBVL,M,M,0.0,8.0,gap
SIBDL,SIAVL,M,M,0.0,2.0,gap
SIBDR,SMDDR,M,M,10.0,0.0,chemical
SIBDR,SIADR,M,M,2.0,0.0,chemical
SIBDR,SIBVR,M,M,0.0,10.0,gap
SIBVL,ALNR,M,S,1.0,0.0,chemical
SIBVL,PVPL,M,I,1.0,0.0,chemical
SIBVL,SMBDR,M,M,1.0,0.0,chemical
SIBVL,SIAVR,M,M,5.0,0.0,chemical
SIBVL,SIBVR,M,M,0.0,1.0,gap
SIBVL,SIAVL,M,M,0.0,2.0,gap
SIBVR,AVDR,M,I,1.0,0.0,chemical
SIBVR,RID,M,I,1.0,0.0,chemical
SIBVR,SIAVL,M,M,5.0,0.0,chemical
SIADL,ALNR,M,S,4.0,0.0,chemical
SIADL,SDQR,M,S,4.0,0.0,chemical
SIADL,AVFR,M,I,1.0,0.0,chemical
SIADL,RMDL,M,M,4.0,0.0,chemical
SIADL,SMDDL,M,M,17.0,0.0,chemical
SIADL,SMBDL,M,M,18.0,0.0,chemical
SIADL,SIBDL,M,M,4.0,0.0,chemical
SIADR,SDQL,M,S,4.0,0.0,chemical
SIADR,ALML,M,S,1.0,0.0,chemical
SIADR,CEPDL,M,S,1.0,0.0,chemical
SIADR,IL1VR,M,S,1.0,0.0,chemical
SIADR,AVAL,M,I,1.0,0.0,chemical
SIADR,SMDDR,M,M,17.0,0.0,chemical
SIADR,SMBDR,M,M,17.0,0.0,chemical
